country,year,text,context
Russia,2018,"this is a fundamental condition for a breakthrough in resolving social, infrastructure, defence and other tasks.",PAFA
Russia,2018,"the new government should set itself the goal of reaching such growth rates as its key guideline.in the last few years, we have enhanced the sustainability of our economy.",PAFA
Russia,2018,the dependence of the economy on hydrocarbon prices has been substantially reduced.,PAFA
Russia,2018,we have increased our gold and currency reserves.,PAFA
Russia,2018,inflation has dropped to a record low level – just over two percent.,PAFA
Russia,2018,"of course, we all understand that the growth of prices for many basic necessities is much higher.",PAFA
Russia,2018,"this should be strictly monitored by different agencies, including the anti-monopoly service.",PAFA
Russia,2018,"but on the whole, this low inflation level creates additional opportunities for development.",PAFA
Russia,2018,"let me remind you that quite recently, in 2015, inflation was almost 13 percent – 12.9 percent to be exact.in effect, russia has formed a new macroeconomic reality with low inflation and general economic sustainability.",PAFA
Russia,2018,for the people this is a condition for real income growth and cheaper mortgage loans.,PAFA
Russia,2018,for entrepreneurs it means predictability in business and cheaper loans.,PAFA
Russia,2018,business should also adapt to these new macroeconomic conditions.,PAFA
Russia,2018,"finally, it makes it possible to attract long-term loans and private investment into large-scale infrastructure projects.now we have an opportunity, without speeding up inflation, and maintaining a careful and responsible approach, to gradually cut interest rates and make loans more affordable.",PAFA
Russia,2018,"i count on the support of the bank of russia in that, while making its decisions, implementing monetary policy measures and developing financial markets, it will work in contact with the government in the interests of the common goal of creating a proper environment for increasing the economic growth rates.in order to further change the national economy structure and improve its competitiveness, it is imperative to use the sources of growth at a fundamentally different level.",PAFA
Russia,2018,where are they?,PAFA
Russia,2018,"first of all, it is important to increase labour productivity on a new technological, managerial and personnel basis.",PAFA
Russia,2018,"we are still lagging noticeably behind in terms of this indicator.it is necessary to ensure that labour productivity in medium-sized and large enterprises of basic industries, such as manufacturing, construction, transport, agriculture and trade, grows at a rate of at least 5 percent per year, which will allow us to reach the level of the leading world economies by the end of the next decade.i want to emphasise that increasing productivity is also about higher wages and, hence, increased consumer demand.",PAFA
Russia,2018,"in turn, this constitutes an additional driver for economic growth.all our actions should push companies to produce technically complex products and to implement more efficient technologies.",PAFA
Russia,2018,"it is necessary to make an inventory of subsidies and other instruments for direct support of industries, and to target them on making competitive goods.increased investment is the second source of growth.",PAFA
Russia,2018,"we have already set the task of bringing it up to 25 percent of the gdp, and then to 27 percent.",PAFA
Russia,2018,"unfortunately, this goal has not been achieved yet.",PAFA
Russia,2018,"to ensure sustainable growth, we need to do so at all costs.",PAFA
Russia,2018,i hope that the new government in conjunction with the bank of russia will present a concrete plan of action in this area.investment should be primarily used for upgrading and technologically re-equipping the industries and retrofitting the manufacturing industry.,PAFA
Russia,2018,"we need to ensure the highest dynamics here, to reach a level where, on average, every second enterprise within a year carries out technological changes.",PAFA
Russia,2018,that is when the renewal effort in the economy and industry will be noticeable.promoting small businesses is the third large-scale reserve of economic growth.,PAFA
Russia,2018,"by the middle of the next decade, their contribution to the country's gdp should approach 40 percent, and the number of employed there should grow from 19 million to 25 million people.one of the main problems facing entrepreneurs is access to financial resources.",PAFA
Russia,2018,there is a government programme in place for small production businesses that offers loans with only 6.5 percent interest.,PAFA
Russia,2018,i think this programme must continue.,PAFA
Russia,2018,"overall, this support mechanism must become widely available.finally, another source of growth is the development of non-resource exports.",PAFA
Russia,2018,"it is necessary to remove all administrative barriers and create the most favourable conditions for the companies entering foreign markets.within the next six years, we must double the amount of non-resource and non-energy exports to reach $250 billion – specifically, increase machine engineering exports to $50 billion.",PAFA
Russia,2018,"exports of services, including education, healthcare, tourism and transport, must reach $100 billion per year.in the early 2000s, we were deeply dependent on food imports.",PAFA
Russia,2018,the situation has turned around completely.,PAFA
Russia,2018,now we are on the verge of more changes.,PAFA
Russia,2018,"in just four years from now, we plan to be supplying more food to global markets than we will be importing from abroad.",PAFA
Russia,2018,"we need to increase exports of meat and high-added value products, as well as to make the country more self-sufficient in beef, milk and vegetable supplies.i want to stress that development of the agricultural industry is strongly related to commodity production.",PAFA
Russia,2018,"however, this development must not be at the expense of small farms and their workers.",PAFA
Russia,2018,we must support family businesses and farmers.,PAFA
Russia,2018,we will develop cooperative agriculture and create conditions for residents of rural areas to increase their income.,PAFA
Russia,2018,"every now and then we hear about problems with people’s interests being affected, i am aware of them.",PAFA
Russia,2018,"such cases must be taken very seriously.nevertheless, i want to say thank you to the agricultural industry workers for the record-breaking harvest of 134 million tonnes.",PAFA
Russia,2018,note that it is more than the record harvest in the soviet union.,PAFA
Russia,2018,"in 1978, the ussr produced 127.4 million tonnes.",PAFA
Russia,2018,"now it is common for russia to exceed 100 million tonnes.clearly, such a large harvest has a downside as well.",PAFA
Russia,2018,the prices have gone down; there are some storage and transport issues.,PAFA
Russia,2018,"we have established discount rates on transporting crops by railway until july 1, 2018, to support our producers.it is necessary to consider extending this measure to the next harvesting seasons as well as to arrange additional deliveries to the urals, siberia and the regions far away from ports.",PAFA
Russia,2018,we must help those who want and can process crops locally.,PAFA
Russia,2018,added value needs to be increased.,PAFA
Russia,2018,then we can go into the livestock industry with this product.,PAFA
Russia,2018,"we will certainly discuss these and other problems reported by agricultural workers at the agricultural producers’ forum in march, and will elaborate on additional measures to support the industry.colleagues,in order for the economy to operate at its full capacity, we need to radically improve the business climate and guarantee entrepreneurial freedom and competition.let me highlight a fundamental point in this regard.",PAFA
Russia,2018,the state must gradually reduce its share in the economy.,PAFA
Russia,2018,"in this connection, it has to be noted that the state has taken over a number of financial assets in an effort to revive the banking sector.",PAFA
Russia,2018,these initiatives are headed in the right direction and have my support.,PAFA
Russia,2018,"that said, these assets should be put on the market and sold without delay.we need to get rid of everything that enables corrupt officials and law enforcement officers to pressure businesses.",PAFA
Russia,2018,the criminal code should not serve as a tool for settling corporate disputes.,PAFA
Russia,2018,"these should be referred to administrative and arbitration courts.i ask the working group on monitoring and analysing law enforcement practice in entrepreneurial activity, together with the supreme court, law enforcement agencies, the prosecutor’s office and representatives of the business community to draft specific proposals on this subject.",PAFA
Russia,2018,this matter should not be approached in a light-minded manner.,PAFA
Russia,2018,"all the proposals must undergo careful examination and approval, and this should be done as soon as possible.at the same time, criminal law should be strictly enforced in the case of offences infringing upon the interests of citizens or society or violating economic freedoms.",PAFA
Russia,2018,"i am referring to offences against property and assets held by citizens, illegal takeovers, competition law violations, tax evasion and embezzlement of public funds.i would now like to move on to another important subject.",PAFA
Russia,2018,"while the number of various inspections seems to be declining, during meetings with businesses i often hear that radical change has yet to materialise.",PAFA
Russia,2018,"the presence of inspectors at enterprises should become the exception, and be limited to high-risk facilities.",PAFA
Russia,2018,"otherwise, remote monitoring methods can be used.",PAFA
Russia,2018,the entire control and oversight system should move to a risk-oriented approach within two years.,PAFA
Russia,2018,"let me remind you that the relevant legislative framework is already in place.it is important to support start-up entrepreneurs, to help people take the first step, so that they can open their own businesses with just one click, make the compulsory payments, receive services and loans online.sole proprietors and self-employed individuals who use digital services, generally need to be freed from reporting, and allowed to pay taxes via a simple transaction in automatic mode.",PAFA
Russia,2018,"as for businesses that use cash register equipment, their tax reporting needs to be simplified.",PAFA
Russia,2018,"you know, this is just a routine issue, at first glance, but this tedious routine is what prevents us from moving forward vigorously.",PAFA
Russia,2018,we need to do everything to clean out this space.,PAFA
Russia,2018,"i will add that the intensive introduction of digital technologies and platforms will allow us to make consistent progress towards greater transparency and away from shadow economy.now i would like to address all representatives of russian business, those who run their own small business, a family enterprise or a farm, an innovative company or a large industrial enterprise.",PAFA
Russia,2018,"i know, i know we still have a lot to do.",PAFA
Russia,2018,"and i assure you, we will do everything to give our entrepreneurs new opportunities to expand production, to open businesses and to create modern jobs.",PAFA
Russia,2018,"but at the same time i expect that russian business will increase its contribution to the country's breakthrough development, and respect for entrepreneurial work in society will grow.",PAFA
Russia,2018,"it is very important.colleagues, we need to build modern services for business, but this is not all; the system for interaction between the state and society, between the state and the people should be clear and understandable, convenient and comfortable.we have already set up a network of multifunctional centres.",PAFA
Russia,2018,a person anywhere in the country can now use public services as a one-stop-shop.,PAFA
Russia,2018,"allow me to remind you that it was a special programme which we have developed and implemented.we need to move forward, to ensure the provision of virtually all public services in real time via remote services within six years.",PAFA
Russia,2018,"all document circulation between state agencies should be digitised, which is important both for the state agencies and for citizens, so as not to browse the internet for hours looking for information.",PAFA
Russia,2018,it will be possible to get everything in one place.,PAFA
Russia,2018,i will add that digitalisation of the entire public administration system and its greater transparency is also a powerful factor in fighting corruption.government officials of all levels should be interested in improving their efficiency and be strictly focused on obtaining concrete results.,PAFA
Russia,2018,"by the way, we are always talking about corruption and officials.",PAFA
Russia,2018,"i have to say, and i do not have the right to not say this: the vast majority of our public servants are honest, decent and goal-oriented people.",PAFA
Russia,2018,"however, what i said will help everyone, including government officials and users of government services.",PAFA
Russia,2018,"this line of thinking should be used to rebuild the public service system, where appropriate, and to introduce project work methods.of course, it is necessary to ensure the advancement of modern professional personnel in the government and municipal service, business, the economy, science and industry, in all spheres.as you may be aware, the first leaders of russia competition took place, and a number of other projects are being implemented to support young workers, entrepreneurs, innovators, volunteers, schoolchildren and students.",PAFA
Russia,2018,"they brought together hundreds of thousands of young people from all regions, and became an important step in their lives and professional careers.i want to emphasise: for all those who want to work, show themselves, and are ready to honestly serve the fatherland and the people, and to succeed, russia will always be a country of opportunity.",PAFA
Russia,2018,"this is the guarantee of our successful development and confident movement forward.all the projects and the priorities that i mentioned today, such as spatial development, investment in infrastructure, education, healthcare, the environment, innovative technologies and research, measures to support the economy, to promote talent, the youth, all of this is designed to work for one strategic task – russia’s breakthrough development.at the same time, we cannot forget about reliably ensuring its security.colleagues,the operation in syria has proved the increased capabilities of the russian armed forces.",PAFA
Russia,2018,"in recent years, a great deal has been done to improve the army and the navy.",PAFA
Russia,2018,the armed forces now have 3.7 times more modern weapons.,PAFA
Russia,2018,over 300 new units of equipment were put into service.,PAFA
Russia,2018,"the strategic missile troops received 80 new intercontinental ballistic missiles, 102 submarine-launched ballistic missiles and three borei nuclear-powered ballistic missile submarines.",PAFA
Russia,2018,twelve missile regiments have received the new yars intercontinental ballistic missile.,PAFA
Russia,2018,"the number of long-range high-precision weapons carriers has increased by 12 times, while the number of guided cruise missiles increased by over 30 times.",PAFA
Russia,2018,"the army, the aerospace forces and the navy have grown significant stronger as well.both russia and the entire world know the names of our newest planes, submarines, anti-aircraft weapons, as well as land-based, airborne and sea-based guided missile systems.",PAFA
Russia,2018,"all of them are cutting-edge, high-tech weapons.",PAFA
Russia,2018,a solid radar field to warn of a missile attack was created along russia’s perimeter (it is very important).,PAFA
Russia,2018,huge holes appeared after the ussr disintegrated.,PAFA
Russia,2018,all of them were repaired.a leap forward was made in the development of unmanned aircraft; the national defence control centre was established; and the operational command of the far maritime zone was formed.,PAFA
Russia,2018,"the number of professional service members has increased by 2.4 times, and the availability of equipment in the armed forces grew from 70 percent to 95–100 percent.",PAFA
Russia,2018,"the years-long queue for permanent housing was eliminated, and the waiting period was cut by 83 percent.now, on to the most important defence issue.i will speak about the newest systems of russian strategic weapons that we are creating in response to the unilateral withdrawal of the united states of america from the anti-ballistic missile treaty and the practical deployment of their missile defence systems both in the us and beyond their national borders.i would like to make a short journey into the recent past.back in 2000, the us announced its withdrawal from the anti-ballistic missile treaty.",PAFA
Russia,2018,russia was categorically against this.,PAFA
Russia,2018,we saw the soviet-us abm treaty signed in 1972 as the cornerstone of the international security system.,PAFA
Russia,2018,"under this treaty, the parties had the right to deploy ballistic missile defence systems only in one of its regions.",PAFA
Russia,2018,"russia deployed these systems around moscow, and the us around its grand forks land-based icbm base.together with the strategic arms reduction treaty, the abm treaty not only created an atmosphere of trust but also prevented either party from recklessly using nuclear weapons, which would have endangered humankind, because the limited number of ballistic missile defence systems made the potential aggressor vulnerable to a response strike.",PAFA
Russia,2018,we did our best to dissuade the americans from withdrawing from the treaty.,PAFA
Russia,2018,all in vain.,PAFA
Russia,2018,the us pulled out of the treaty in 2002.,PAFA
Russia,2018,even after that we tried to develop constructive dialogue with the americans.,PAFA
Russia,2018,we proposed working together in this area to ease concerns and maintain the atmosphere of trust.,PAFA
Russia,2018,"at one point, i thought that a compromise was possible, but this was not to be.",PAFA
Russia,2018,"all our proposals, absolutely all of them, were rejected.",PAFA
Russia,2018,and then we said that we would have to improve our modern strike systems to protect our security.,PAFA
Russia,2018,"in reply, the us said that it is not creating a global bmd system against russia, which is free to do as it pleases, and that the us will presume that our actions are not spearheaded against the us.the reasons behind this position are obvious.",PAFA
Russia,2018,"after the collapse of the ussr, russia, which was known as the soviet union or soviet russia abroad, lost 23.8 percent of its national territory, 48.5 percent of its population, 41 of the gdp, 39.4 percent of its industrial potential (nearly half of our potential, i would underscore), as well as 44.6 percent of its military capability due to the division of the soviet armed forces among the former soviet republics.",PAFA
Russia,2018,"the military equipment of the russian army was becoming obsolete, and the armed forces were in a sorry state.",PAFA
Russia,2018,"a civil war was raging in the caucasus, and us inspectors oversaw the operation of our leading uranium enrichment plants.for a certain time, the question was not whether we would be able to develop a strategic weapon system – some wondered if our country would even be able to safely store and maintain the nuclear weapons that we inherited after the collapse of the ussr.",PAFA
Russia,2018,"russia had outstanding debts, its economy could not function without loans from the imf and the world bank; the social sphere was impossible to sustain.apparently, our partners got the impression that it was impossible in the foreseeable historical perspective for our country to revive its economy, industry, defence industry and armed forces to levels supporting the necessary strategic potential.",PAFA
Russia,2018,"and if that is the case, there is no point in reckoning with russia’s opinion, it is necessary to further pursue ultimate unilateral military advantage in order to dictate the terms in every sphere in the future.basically, this position, this logic, judging from the realities of that period, is understandable, and we ourselves are to blame.",PAFA
Russia,2018,"all these years, the entire 15 years since the withdrawal of the united states from the anti-ballistic missile treaty, we have consistently tried to reengage the american side in serious discussions, in reaching agreements in the sphere of strategic stability.we managed to accomplish some of these goals.",PAFA
Russia,2018,"in 2010, russia and the us signed the new start treaty, containing measures for the further reduction and limitation of strategic offensive arms.",PAFA
Russia,2018,"however, in light of the plans to build a global anti-ballistic missile system, which are still being carried out today, all agreements signed within the framework of new start are now gradually being devaluated, because while the number of carriers and weapons is being reduced, one of the parties, namely, the us, is permitting constant, uncontrolled growth of the number of anti-ballistic missiles, improving their quality, and creating new missile launching areas.",PAFA
Russia,2018,"if we do not do something, eventually this will result in the complete devaluation of russia’s nuclear potential.",PAFA
Russia,2018,"meaning that all of our missiles could simply be intercepted.despite our numerous protests and pleas, the american machine has been set into motion, the conveyer belt is moving forward.",PAFA
Russia,2018,"there are new missile defence systems installed in alaska and california; as a result of nato’s expansion to the east, two new missile defence areas were created in western europe: one has already been created in romania, while the deployment of the system in poland is now almost complete.",PAFA
Russia,2018,their range will keep increasing; new launching areas are to be created in japan and south korea.,PAFA
Russia,2018,"the us global missile defence system also includes five cruisers and 30 destroyers, which, as far as we know, have been deployed to regions in close proximity to russia’s borders.",PAFA
Russia,2018,i am not exaggerating in the least; and this work proceeds apace.,PAFA
Russia,2018,"so, what have we done, apart from protesting and warning?",PAFA
Russia,2018,how will russia respond to this challenge?,PAFA
Russia,2018,"this is how.during all these years since the unilateral us withdrawal from the abm treaty, we have been working intensively on advanced equipment and arms, which allowed us to make a breakthrough in developing new models of strategic weapons.let me recall that the united states is creating a global missile defence system primarily for countering strategic arms that follow ballistic trajectories.",PAFA
Russia,2018,"these weapons form the backbone of our nuclear deterrence forces, just as of other members of the nuclear club.as such, russia has developed, and works continuously to perfect, highly effective but modestly priced systems to overcome missile defence.",PAFA
Russia,2018,"they are installed on all of our intercontinental ballistic missile complexes.in addition, we have embarked on the development of the next generation of missiles.",PAFA
Russia,2018,"for example, the defence ministry and enterprises of the missile and aerospace industry are in the active phase of testing a new missile system with a heavy intercontinental missile.",PAFA
Russia,2018,we called it sarmat.,PAFA
Russia,2018,sarmat will replace the voevoda system made in the ussr.,PAFA
Russia,2018,its immense power was universally recognized.,PAFA
Russia,2018,"our foreign colleagues even gave it a fairly threatening name.that said, the capabilities of the sarmat missile are much higher.",PAFA
Russia,2018,"weighing over 200 tonnes, it has a short boost phase, which makes it more difficult to intercept for missile defence systems.",PAFA
Russia,2018,"the range of the new heavy missile, the number and power of its combat blocs is bigger than voevoda’s.",PAFA
Russia,2018,"sarmat will be equipped with a broad range of powerful nuclear warheads, including hypersonic, and the most modern means of evading missile defence.",PAFA
Russia,2018,the high degree of protection of missile launchers and significant energy capabilities the system offers will make it possible to use it in any conditions.could you please show the video.(,PAFA
Russia,2018,video plays.),PAFA
Russia,2018,"voevoda’s range is 11,000 km while sarmat has practically no range restrictions.as the video clips show, it can attack targets both via the north and south poles.sarmat is a formidable missile and, owing to its characteristics, is untroubled by even the most advanced missile defence systems.but we did not stop at that.",PAFA
Russia,2018,"we started to develop new types of strategic arms that do not use ballistic trajectories at all when moving toward a target and, therefore, missile defence systems are useless against them, absolutely pointless.allow me to elaborate on these weapons.russia’s advanced arms are based on the cutting-edge, unique achievements of our scientists, designers and engineers.",PAFA
Russia,2018,"one of them is a small-scale heavy-duty nuclear energy unit that can be installed in a missile like our latest x-101 air-launched missile or the american tomahawk missile – a similar type but with a range dozens of times longer, dozens, basically an unlimited range.",PAFA
Russia,2018,"it is a low-flying stealth missile carrying a nuclear warhead, with almost an unlimited range, unpredictable trajectory and ability to bypass interception boundaries.",PAFA
Russia,2018,it is invincible against all existing and prospective missile defence and counter-air defence systems.,PAFA
Russia,2018,"i will repeat this several times today.in late 2017, russia successfully launched its latest nuclear-powered missile at the central training ground.",PAFA
Russia,2018,"during its flight, the nuclear-powered engine reached its design capacity and provided the necessary propulsion.now that the missile launch and ground tests were successful, we can begin developing a completely new type of weapon, a strategic nuclear weapons system with a nuclear-powered missile.roll the video, please.",PAFA
Russia,2018,(video plays.),PAFA
Russia,2018,you can see how the missile bypasses interceptors.,PAFA
Russia,2018,"as the range is unlimited, the missile can manoeuvre for as long as necessary.as you no doubt understand, no other country has developed anything like this.",PAFA
Russia,2018,"there will be something similar one day but by that time our guys will have come up with something even better.now, we all know that the design and development of unmanned weapon systems is another common trend in the world.",PAFA
Russia,2018,"as concerns russia, we have developed unmanned submersible vehicles that can move at great depths (i would say extreme depths) intercontinentally, at a speed multiple times higher than the speed of submarines, cutting-edge torpedoes and all kinds of surface vessels, including some of the fastest.",PAFA
Russia,2018,it is really fantastic.,PAFA
Russia,2018,"they are quiet, highly manoeuvrable and have hardly any vulnerabilities for the enemy to exploit.",PAFA
Russia,2018,"there is simply nothing in the world capable of withstanding them.unmanned underwater vehicles can carry either conventional or nuclear warheads, which enables them to engage various targets, including aircraft groups, coastal fortifications and infrastructure.in december 2017, an innovative nuclear power unit for this unmanned underwater vehicle completed a test cycle that lasted many years.",PAFA
Russia,2018,the nuclear power unit is unique for its small size while offering an amazing power-weight ratio.,PAFA
Russia,2018,"it is a hundred times smaller than the units that power modern submarines, but is still more powerful and can switch into combat mode, that is to say, reach maximum capacity, 200 times faster.the tests that were conducted enabled us to begin developing a new type of strategic weapon that would carry massive nuclear ordnance.please play the video.",PAFA
Russia,2018,(video plays.),PAFA
Russia,2018,"by the way, we have yet to choose names for these two new strategic weapons, the global-range cruise missile and the unmanned underwater vehicle.",PAFA
Russia,2018,we are waiting for suggestions from the defence ministry.countries with high research potential and advanced technology are known to be actively developing so-called hypersonic weapons.,PAFA
Russia,2018,the speed of sound is usually measured in mach numbers in honour of austrian scientist ernst mach who is known for his research in this field.,PAFA
Russia,2018,"one mach is equal to 1,062 kilometres per hour at an altitude of 11 kilometres.",PAFA
Russia,2018,"the speed of sound is mach 1, speeds between mach 1 and mach 5 is called supersonic, and hypersonic is above mach 5.",PAFA
Russia,2018,"of course, this kind of weapon provides substantial advantages in an armed conflict.",PAFA
Russia,2018,"military experts believe that it would be extremely powerful, and that its speed makes it invulnerable to current missile and air defence systems, since interceptor missiles are, simply put, not fast enough.",PAFA
Russia,2018,"in this regard, it is quite understandable why the leading armies of the world seek to possess such an ideal weapon.friends, russia already has such a weapon.the most important stage in the development of modern weapons systems was the creation of a high-precision hypersonic aircraft missile system; as you already know for sure, it is the only one of its kind in the world.",PAFA
Russia,2018,"its tests have been successfully completed, and, moreover, on december 1 of last year, these systems began their trial service at the airfields of the southern military district.the unique flight characteristics of the high-speed carrier aircraft allow the missile to be delivered to the point of discharge within minutes.",PAFA
Russia,2018,"the missile flying at a hypersonic speed, 10 times faster than the speed of sound, can also manoeuvre at all phases of its flight trajectory, which also allows it to overcome all existing and, i think, prospective anti-aircraft and anti-missile defence systems, delivering nuclear and conventional warheads in a range of over 2,000 kilometres.",PAFA
Russia,2018,we called this system kinzhal (dagger).,PAFA
Russia,2018,"video, please.(",PAFA
Russia,2018,video plays.),PAFA
Russia,2018,"but this is not all i have to say.a real technological breakthrough is the development of a strategic missile system with fundamentally new combat equipment – a gliding wing unit, which has also been successfully tested.i will say once again what we have repeatedly told our american and european partners who are nato members: we will make the necessary efforts to neutralise the threats posed by the deployment of the us global missile defence system.",PAFA
Russia,2018,"we mentioned this during talks, and even said it publicly.",PAFA
Russia,2018,"back in 2004, after the exercises of the strategic nuclear forces when the system was tested for the first time, i said the following at a meeting with the press (it is embarrassing to quote myself, but it is the right thing to say here):so, i said: “as other countries increase the number and quality of their arms and military potential, russia will also need to ensure it has new generation weapons and technology.in this respect, i am pleased to inform you that successfully completed experiments during these exercises enable us to confirm that in the near future, the russian armed forces, the strategic missile forces, will receive new hypersonic-speed, high-precision new weapons systems that can hit targets at inter-continental distance and can adjust their altitude and course as they travel.",PAFA
Russia,2018,this is a very significant statement because no country in the world as of now has such arms in their military arsenal.”,PAFA
Russia,2018,"end of quote.of course, every word has a meaning because we are talking about the possibility of bypassing interception boundaries.",PAFA
Russia,2018,why did we do all this?,PAFA
Russia,2018,why did we talk about it?,PAFA
Russia,2018,"as you can see, we made no secret of our plans and spoke openly about them, primarily to encourage our partners to hold talks.",PAFA
Russia,2018,"let me repeat, this was in 2004.",PAFA
Russia,2018,"it is actually surprising that despite all the problems with the economy, finances and the defence industry, russia has remained a major nuclear power.",PAFA
Russia,2018,"no, nobody really wanted to talk to us about the core of the problem, and nobody wanted to listen to us.",PAFA
Russia,2018,"so listen now.unlike existing types of combat equipment, this system is capable of intercontinental flight at supersonic speeds in excess of mach 20.",PAFA
Russia,2018,"as i said in 2004, in moving to its target, the missile’s gliding cruise bloc engages in intensive manoeuvring – both lateral (by several thousand km) and vertical.",PAFA
Russia,2018,this is what makes it absolutely invulnerable to any air or missile defence system.,PAFA
Russia,2018,the use of new composite materials has made it possible to enable the gliding cruise bloc to make a long-distance guided flight practically in conditions of plasma formation.,PAFA
Russia,2018,"it flies to its target like a meteorite, like a ball of fire.",PAFA
Russia,2018,"the temperature on its surface reaches 1,600–2,000 degrees celsius but the cruise bloc is reliably guided.play the video, please.(",PAFA
Russia,2018,video plays).,PAFA
Russia,2018,for obvious reasons we cannot show the outer appearance of this system here.,PAFA
Russia,2018,this is still very important.,PAFA
Russia,2018,i hope everyone understands this.,PAFA
Russia,2018,but let me assure you that we have all this and it is working well.,PAFA
Russia,2018,"moreover, russian industrial enterprises have embarked on the development of another new type of strategic weapon.",PAFA
Russia,2018,we called it the avangard.we are well aware that a number of other countries are developing advanced weapons with new physical properties.,PAFA
Russia,2018,"we have every reason to believe that we are one step ahead there as well – at any rate, in the most essential areas.we have achieved significant progress in laser weapons.",PAFA
Russia,2018,it is not just a concept or a plan any more.,PAFA
Russia,2018,it is not even in the early production stages.,PAFA
Russia,2018,"since last year, our troops have been armed with laser weapons.i do not want to reveal more details.",PAFA
Russia,2018,it is not the time yet.,PAFA
Russia,2018,"but experts will understand that with such weaponry, russia’s defence capacity has multiplied.here is another short video.(",PAFA
Russia,2018,video plays.),PAFA
Russia,2018,"those interested in military equipment are welcome to suggest a name for this new weaponry, this cutting-edge system.of course, we will be refining this state-of-the-art technology.",PAFA
Russia,2018,"obviously, there is far more in development than i have mentioned today.",PAFA
Russia,2018,"but this is enough for now.i want to specifically emphasise that the newly developed strategic arms – in fact, new types of strategic weapons – are not the result of something left over from the soviet union.",PAFA
Russia,2018,"of course, we relied on some ideas from our ingenious predecessors.",PAFA
Russia,2018,"but everything i have described today is the result of the last several years, the product of dozens of research organisations, design bureaus and institutes.",PAFA
Russia,2018,"thousands, literally thousands of our experts, outstanding scientists, designers, engineers, passionate and talented workers have been working for years, quietly, humbly, selflessly, with total dedication.",PAFA
Russia,2018,there are many young professionals among them.,PAFA
Russia,2018,"they are our true heroes, along with our military personnel who demonstrated the best qualities of the russian army in combat.",PAFA
Russia,2018,"i want to address each of them right now and say that there will absolutely be awards, prizes and honorary titles but, because i have met many of you in person many times, i know you are not after awards.",PAFA
Russia,2018,the most important thing is to reliably ensure the security of our country and our people.,PAFA
Russia,2018,"as president and on behalf of the russian people, i want to say thank you very much for your hard work and its results.",PAFA
Russia,2018,"our country needs them so much.as i have already said, all future military products are based on remarkable advances that can, should and will be used in high-technology civilian sectors.",PAFA
Russia,2018,"i would like to stress that only a country with the highest level of fundamental research and education, developed research, technology, industrial infrastructure and human resources can successfully develop unique and complex weapons of this kind.",PAFA
Russia,2018,"you can see that russia has all these resources.we will expand this potential and focus on delivering on the ambitious goals our country has set itself in terms of economic, social and infrastructure development.",PAFA
Russia,2018,effective defence will serve as a guarantee of russia’s long-term development.let me reiterate that each of the armament systems i referred to is uniquely important.,PAFA
Russia,2018,"even more importantly, taken together all these advances enable the defence ministry and general staff to develop a comprehensive defence system, in which every piece of new military equipment will be assigned a proper role.",PAFA
Russia,2018,"on top of strategic weapons that are currently on combat alert and benefit from regular updates, russia will have a defence capability that would guarantee its security in the long term.of course, there are many things that we have to do in terms of military construction, but one thing is already clear: russia possesses a modern, high-technology army that is quite compact given the size of the territory, centred on the officer corps, who are dedicated to their country and are ready to sacrifice anything for its people.",PAFA
Russia,2018,"sooner or later, other armies will also have the technology, the weapons, even the most advanced ones.",PAFA
Russia,2018,"but this does not worry us, since we already have it and will have even better armaments in the future.",PAFA
Russia,2018,"what matters is that they will never have people or officers like the russian pilot major roman filipov.i hope that everything that was said today would make any potential aggressor think twice, since unfriendly steps against russia such as deploying missile defences and bringing nato infrastructure closer to the russian border become ineffective in military terms and entail unjustified costs, making them useless for those promoting these initiatives.it was our duty to inform our partners of what i said here today under the international commitments russia had subscribed to.",PAFA
Russia,2018,"when the time comes, foreign and defence ministry experts will have many opportunities to discuss all these matters with them, if of course our partners so desire.for my part, i should note that we have conducted the work to reinforce russia's defence capability within the current arms control agreements; we are not violating anything.",PAFA
Russia,2018,"i should specifically say that russia's growing military strength is not a threat to anyone; we have never had any plans to use this potential for offensive, let alone aggressive goals.",PAFA
Russia,2018,"we are not threatening anyone, not going to attack anyone or take away anything from anyone with the threat of weapons.",PAFA
Russia,2018,we do not need anything.,PAFA
Russia,2018,just the opposite.,PAFA
Russia,2018,"i deem it necessary to emphasise (and it is very important) that russia's growing military power is a solid guarantee of global peace as this power preserves and will preserve strategic parity and the balance of forces in the world, which, as is known, have been and remain a key factor of international security after wwii and up to the present day.",PAFA
Russia,2018,"and to those who in the past 15 years have tried to accelerate an arms race and seek unilateral advantage against russia, have introduced restrictions and sanctions that are illegal from the standpoint of international law aiming to restrain our nation's development, including in the military area, i will say this: everything you have tried to prevent through such a policy has already happened.",PAFA
Russia,2018,"no one has managed to restrain russia.now we have to be aware of this reality and be sure that everything i have said today is not a bluff ‒ and it is not a bluff, believe me ‒ and to give it a thought and dismiss those who live in the past and are unable to look into the future, to stop rocking the boat we are all in and which is called the earth.in this connection, i would like to note the following.",PAFA
Russia,2018,"we are greatly concerned by certain provisions of the revised nuclear posture review, which expand the opportunities for reducing and reduce the threshold for the use of nuclear arms.",PAFA
Russia,2018,"behind closed doors, one may say anything to calm down anyone, but we read what is written.",PAFA
Russia,2018,and what is written is that this strategy can be put into action in response to conventional arms attacks and even to a cyber-threat.,PAFA
