country,year,word,n.x,total.x,idf.x,tf_idf.x,context.x,tf.x,n.y,total.y,idf.y,tf_idf.y,context.y,tf.y,sentiment
PHL,2017,threats,2,10176,-3.4965075614664802,-1.2756716503308129e-5,SOTU,3.6484166783720036e-6,3,1508,-3.4965075614664802,-1.9135074754962195e-5,UNGD,5.472625017558005e-6,security
PHL,2017,weapons,2,10176,-3.9186675481468147,-1.4296932039653965e-5,SOTU,3.6484166783720036e-6,7,1508,-3.9186675481468147,-5.003926213878887e-5,UNGD,1.2769458374302012e-5,security
RUS,2000,crime,2,2710,-3.4446824936018943,-4.5604396610822864e-5,SOTU,1.3239071146768342e-5,3,1170,-3.4446824936018943,-6.84065949162343e-5,UNGD,1.9858606720152514e-5,security
RUS,2000,financing,2,2710,-3.2321210516182215,-4.2790280557341345e-5,SOTU,1.3239071146768342e-5,1,1170,-3.2321210516182215,-2.1395140278670672e-5,UNGD,6.619535573384171e-6,economic
RUS,2000,human,2,2710,-4.269697449699962,-5.652682831175314e-5,SOTU,1.3239071146768342e-5,8,1170,-4.269697449699962,-2.2610731324701255e-4,UNGD,5.295628458707337e-5,moral
RUS,2000,terrorism,2,2710,-3.4709307196768306,-4.5951898743305405e-5,SOTU,1.3239071146768342e-5,5,1170,-3.4709307196768306,-1.1487974685826352e-4,UNGD,3.309767786692086e-5,security
RUS,2001,fight,2,3127,-3.7992275112828016,-5.029824332463263e-5,SOTU,1.3239071146768342e-5,2,456,-3.7992275112828016,-5.029824332463263e-5,UNGD,1.3239071146768342e-5,security
RUS,2001,military,2,3127,-4.088773517172645,-5.4131563496870876e-5,SOTU,1.3239071146768342e-5,1,456,-4.088773517172645,-2.7065781748435438e-5,UNGD,6.619535573384171e-6,security
RUS,2002,climate,2,2898,-3.455264602932431,-4.5744493909132724e-5,SOTU,1.3239071146768342e-5,2,939,-3.455264602932431,-4.5744493909132724e-5,UNGD,1.3239071146768342e-5,environmental
RUS,2002,threat,2,2898,-3.979681653901961,-5.2687288557496764e-5,SOTU,1.3239071146768342e-5,2,939,-3.979681653901961,-5.2687288557496764e-5,UNGD,1.3239071146768342e-5,security
RUS,2003,arms,2,3152,-3.9019726695746444,-5.1658493785244314e-5,SOTU,1.3239071146768342e-5,1,898,-3.9019726695746444,-2.5829246892622157e-5,UNGD,6.619535573384171e-6,security
RUS,2003,debt,2,3152,-3.6375861597263857,-4.815826197111745e-5,SOTU,1.3239071146768342e-5,1,898,-3.6375861597263857,-2.4079130985558725e-5,UNGD,6.619535573384171e-6,economic
RUS,2003,energy,2,3152,-3.8322580369592836,-5.0735536804078735e-5,SOTU,1.3239071146768342e-5,2,898,-3.8322580369592836,-5.0735536804078735e-5,UNGD,1.3239071146768342e-5,economic
RUS,2003,nuclear,2,3152,-3.8781214537524646,-5.1342725842037554e-5,SOTU,1.3239071146768342e-5,1,898,-3.8781214537524646,-2.5671362921018777e-5,UNGD,6.619535573384171e-6,security
RUS,2003,war,2,3152,-4.265024544000569,-5.6464963380736744e-5,SOTU,1.3239071146768342e-5,1,898,-4.265024544000569,-2.8232481690368372e-5,UNGD,6.619535573384171e-6,security
RUS,2004,conflicts,2,2813,-3.7573166156671647,-4.9743381995752434e-5,SOTU,1.3239071146768342e-5,1,1072,-3.7573166156671647,-2.4871690997876217e-5,UNGD,6.619535573384171e-6,security
RUS,2004,fight,2,2813,-3.7992275112828016,-5.029824332463263e-5,SOTU,1.3239071146768342e-5,7,1072,-3.7992275112828016,-1.760438516362142e-4,UNGD,4.63367490136892e-5,security
RUS,2004,fighting,2,2813,-3.417726683613366,-4.524752672456597e-5,SOTU,1.3239071146768342e-5,1,1072,-3.417726683613366,-2.2623763362282985e-5,UNGD,6.619535573384171e-6,security
RUS,2004,poor,2,2813,-3.7689221617874726,-4.9897028646536295e-5,SOTU,1.3239071146768342e-5,1,1072,-3.7689221617874726,-2.4948514323268147e-5,UNGD,6.619535573384171e-6,economic
RUS,2004,security,2,2813,-4.400603020246817,-5.825989647373125e-5,SOTU,1.3239071146768342e-5,18,1072,-4.400603020246817,-5.243390682635814e-4,UNGD,1.1915164032091509e-4,security
RUS,2005,drug,2,2681,-3.120895416507997,-4.1317756460772587e-05,SOTU,1.3239071146768342e-5,1,712,-3.120895416507997,-2.0658878230386293e-5,UNGD,6.619535573384171e-6,security
RUS,2005,equality,2,2681,-3.545778610473263,-4.694281529474492e-5,SOTU,1.3239071146768342e-5,1,712,-3.545778610473263,-2.347140764737246e-5,UNGD,6.619535573384171e-6,moral
RUS,2005,poverty,2,2681,-3.951243718581427,-5.231079670852102e-5,SOTU,1.3239071146768342e-5,1,712,-3.951243718581427,-2.615539835426051e-5,UNGD,6.619535573384171e-6,economic
RUS,2005,terrorist,2,2681,-2.908720896564361,-3.850876289570738e-5,SOTU,1.3239071146768342e-5,4,712,-2.908720896564361,-7.701752579141476e-5,UNGD,2.6478142293536684e-5,security
RUS,2005,threat,2,2681,-3.979681653901961,-5.2687288557496764e-5,SOTU,1.3239071146768342e-5,3,712,-3.979681653901961,-7.903093283624515e-5,UNGD,1.9858606720152514e-5,security
RUS,2006,community,2,3394,-4.267363726353742,-5.649593198233566e-5,SOTU,1.3239071146768342e-5,10,1173,-4.267363726353742,-2.8247965991167834e-4,UNGD,6.619535573384172e-5,moral
RUS,2006,conflict,2,3394,-3.967142304649226,-5.252127922060563e-5,SOTU,1.3239071146768342e-5,2,1173,-3.967142304649226,-5.252127922060563e-5,UNGD,1.3239071146768342e-5,security
RUS,2006,disarmament,2,3394,-3.3557350075853982,-4.442681451512429e-5,SOTU,1.3239071146768342e-5,5,1173,-3.3557350075853982,-1.1106703628781073e-4,UNGD,3.309767786692086e-5,security
RUS,2006,human,2,3394,-4.269697449699962,-5.652682831175314e-5,SOTU,1.3239071146768342e-5,1,1173,-4.269697449699962,-2.826341415587657e-5,UNGD,6.619535573384171e-6,moral
RUS,2006,road,2,3394,-3.6592789843376456,-4.844545481952029e-5,SOTU,1.3239071146768342e-5,1,1173,-3.6592789843376456,-2.4222727409760145e-5,UNGD,6.619535573384171e-6,economic
RUS,2006,terrorism,2,3394,-3.4709307196768306,-4.5951898743305405e-5,SOTU,1.3239071146768342e-5,9,1173,-3.4709307196768306,-2.0678354434487434e-4,UNGD,5.9575820160457545e-5,security
RUS,2006,war,2,3394,-4.265024544000569,-5.6464963380736744e-5,SOTU,1.3239071146768342e-5,1,1173,-4.265024544000569,-2.8232481690368372e-5,UNGD,6.619535573384171e-6,security
RUS,2007,fight,2,4329,-3.7992275112828016,-5.029824332463263e-5,SOTU,1.3239071146768342e-5,1,873,-3.7992275112828016,-2.5149121662316315e-5,UNGD,6.619535573384171e-6,security
RUS,2007,missile,2,4329,-2.662587827025453,-3.525018967650929e-5,SOTU,1.3239071146768342e-5,1,873,-2.662587827025453,-1.7625094838254645e-5,UNGD,6.619535573384171e-6,security
RUS,2007,threat,2,4329,-3.979681653901961,-5.2687288557496764e-5,SOTU,1.3239071146768342e-5,3,873,-3.979681653901961,-7.903093283624515e-5,UNGD,1.9858606720152514e-5,security
RUS,2008,conflicts,2,4405,-3.7573166156671647,-4.9743381995752434e-5,SOTU,1.3239071146768342e-5,1,1090,-3.7573166156671647,-2.4871690997876217e-5,UNGD,6.619535573384171e-6,security
RUS,2008,energy,2,4405,-3.8322580369592836,-5.0735536804078735e-5,SOTU,1.3239071146768342e-5,3,1090,-3.8322580369592836,-7.610330520611811e-5,UNGD,1.9858606720152514e-5,economic
RUS,2008,fight,2,4405,-3.7992275112828016,-5.029824332463263e-5,SOTU,1.3239071146768342e-5,5,1090,-3.7992275112828016,-1.257456083115816e-4,UNGD,3.309767786692086e-5,security
RUS,2008,threats,2,4405,-3.4965075614664802,-4.6290512371468216e-5,SOTU,1.3239071146768342e-5,1,1090,-3.4965075614664802,-2.3145256185734108e-5,UNGD,6.619535573384171e-6,security
RUS,2009,arms,2,5007,-3.9019726695746444,-5.1658493785244314e-5,SOTU,1.3239071146768342e-5,3,1130,-3.9019726695746444,-7.748774067786648e-5,UNGD,1.9858606720152514e-5,security
RUS,2009,crime,2,5007,-3.4446824936018943,-4.5604396610822864e-5,SOTU,1.3239071146768342e-5,1,1130,-3.4446824936018943,-2.2802198305411432e-5,UNGD,6.619535573384171e-6,security
RUS,2009,family,2,5007,-3.5742165457937967,-4.731930714372066e-5,SOTU,1.3239071146768342e-5,2,1130,-3.5742165457937967,-4.731930714372066e-5,UNGD,1.3239071146768342e-5,moral
RUS,2009,unemployment,2,5007,-3.3202283191284883,-4.395673894045712e-5,SOTU,1.3239071146768342e-5,1,1130,-3.3202283191284883,-2.197836947022856e-5,UNGD,6.619535573384171e-6,economic
RUS,2010,climate,2,3441,-3.455264602932431,-4.5744493909132724e-5,SOTU,1.3239071146768342e-5,1,1040,-3.455264602932431,-2.2872246954566362e-5,UNGD,6.619535573384171e-6,environmental
RUS,2010,threat,2,3441,-3.979681653901961,-5.2687288557496764e-5,SOTU,1.3239071146768342e-5,1,1040,-3.979681653901961,-2.6343644278748382e-5,UNGD,6.619535573384171e-6,security
RUS,2010,war,2,3441,-4.265024544000569,-5.6464963380736744e-5,SOTU,1.3239071146768342e-5,2,1040,-4.265024544000569,-5.6464963380736744e-5,UNGD,1.3239071146768342e-5,security
RUS,2010,weapons,2,3441,-3.9186675481468147,-5.187951847044794e-5,SOTU,1.3239071146768342e-5,4,1040,-3.9186675481468147,-1.0375903694089588e-4,UNGD,2.6478142293536684e-5,security
RUS,2011,business,2,3402,-3.7689221617874726,-4.9897028646536295e-5,SOTU,1.3239071146768342e-5,1,1353,-3.7689221617874726,-2.4948514323268147e-5,UNGD,6.619535573384171e-6,economic
RUS,2011,economies,2,3402,-3.4760986898352733,-4.60203178679174e-5,SOTU,1.3239071146768342e-5,1,1353,-3.4760986898352733,-2.30101589339587e-5,UNGD,6.619535573384171e-6,security
RUS,2011,terrorism,2,3402,-3.4709307196768306,-4.5951898743305405e-5,SOTU,1.3239071146768342e-5,2,1353,-3.4709307196768306,-4.5951898743305405e-5,UNGD,1.3239071146768342e-5,security
RUS,2012,cost,2,4582,-3.7054087560651467,-4.905617014940486e-5,SOTU,1.3239071146768342e-5,1,998,-3.7054087560651467,-2.452808507470243e-5,UNGD,6.619535573384171e-6,economic
RUS,2012,freedom,2,4582,-4.051784947803305,-5.364186919537301e-5,SOTU,1.3239071146768342e-5,2,998,-4.051784947803305,-5.364186919537301e-5,UNGD,1.3239071146768342e-5,moral
RUS,2012,threat,2,4582,-3.979681653901961,-5.2687288557496764e-5,SOTU,1.3239071146768342e-5,1,998,-3.979681653901961,-2.6343644278748382e-5,UNGD,6.619535573384171e-6,security
RUS,2013,peace,2,4078,-4.396504653854535,-5.8205637909478315e-5,SOTU,1.3239071146768342e-5,3,770,-4.396504653854535,-8.730845686421748e-5,UNGD,1.9858606720152514e-5,security
RUS,2013,proliferation,2,4078,-3.349904087274605,-4.434961854627856e-5,SOTU,1.3239071146768342e-5,1,770,-3.349904087274605,-2.217480927313928e-5,UNGD,6.619535573384171e-6,security
RUS,2014,arms,2,3552,-3.9019726695746444,-5.1658493785244314e-5,SOTU,1.3239071146768342e-5,1,1128,-3.9019726695746444,-2.5829246892622157e-5,UNGD,6.619535573384171e-6,security
RUS,2014,community,2,3552,-4.267363726353742,-5.649593198233566e-5,SOTU,1.3239071146768342e-5,1,1128,-4.267363726353742,-2.824796599116783e-5,UNGD,6.619535573384171e-6,moral
RUS,2014,rights,2,3552,-4.248495242049359,-5.624613077619826e-5,SOTU,1.3239071146768342e-5,3,1128,-4.248495242049359,-8.436919616429739e-5,UNGD,1.9858606720152514e-5,moral
RUS,2015,armed,2,3157,-3.7534179752515073,-4.969176761791388e-5,SOTU,1.3239071146768342e-5,2,1236,-3.7534179752515073,-4.969176761791388e-5,UNGD,1.3239071146768342e-5,security
RUS,2015,financing,2,3157,-3.2321210516182215,-4.2790280557341345e-5,SOTU,1.3239071146768342e-5,1,1236,-3.2321210516182215,-2.1395140278670672e-5,UNGD,6.619535573384171e-6,economic
RUS,2015,freedom,2,3157,-4.051784947803305,-5.364186919537301e-5,SOTU,1.3239071146768342e-5,4,1236,-4.051784947803305,-1.0728373839074602e-4,UNGD,2.6478142293536684e-5,moral
RUS,2016,arms,2,3800,-3.9019726695746444,-5.1658493785244314e-5,SOTU,1.3239071146768342e-5,3,1169,-3.9019726695746444,-7.748774067786648e-5,UNGD,1.9858606720152514e-5,security
RUS,2016,climate,2,3800,-3.455264602932431,-4.5744493909132724e-5,SOTU,1.3239071146768342e-5,2,1169,-3.455264602932431,-4.5744493909132724e-5,UNGD,1.3239071146768342e-5,environmental
RUS,2016,community,2,3800,-4.267363726353742,-5.649593198233566e-5,SOTU,1.3239071146768342e-5,1,1169,-4.267363726353742,-2.824796599116783e-5,UNGD,6.619535573384171e-6,moral
RUS,2016,corruption,2,3800,-3.2321210516182215,-4.2790280557341345e-5,SOTU,1.3239071146768342e-5,1,1169,-3.2321210516182215,-2.1395140278670672e-5,UNGD,6.619535573384171e-6,economic
RUS,2016,exchange,2,3800,-3.2121868367174042,-4.252637006801446e-5,SOTU,1.3239071146768342e-5,1,1169,-3.2121868367174042,-2.126318503400723e-5,UNGD,6.619535573384171e-6,economic
RUS,2016,terrorism,2,3800,-3.4709307196768306,-4.5951898743305405e-5,SOTU,1.3239071146768342e-5,4,1169,-3.4709307196768306,-9.190379748661081e-5,UNGD,2.6478142293536684e-5,security
RUS,2016,threats,2,3800,-3.4965075614664802,-4.6290512371468216e-5,SOTU,1.3239071146768342e-5,2,1169,-3.4965075614664802,-4.6290512371468216e-5,UNGD,1.3239071146768342e-5,security
USA,1970,arms,2,1642,-3.9019726695746444,-2.3364686080936534e-5,SOTU,5.987916384735603e-6,5,2374,-3.9019726695746444,-5.841171520234134e-5,UNGD,1.4969790961839008e-5,security
USA,1970,families,2,1642,-3.5165082281731497,-2.1056557236535567e-5,SOTU,5.987916384735603e-6,1,2374,-3.5165082281731497,-1.0528278618267783e-5,UNGD,2.9939581923678016e-6,moral
USA,1970,military,2,1642,-4.088773517172645,-2.4483233936951102e-5,SOTU,5.987916384735603e-6,1,2374,-4.088773517172645,-1.2241616968475551e-5,UNGD,2.9939581923678016e-6,security
USA,1971,disease,2,1570,-3.2121868367174042,-1.9234306190412173e-5,SOTU,5.987916384735603e-6,1,2024,-3.2121868367174042,-9.617153095206086e-6,UNGD,2.9939581923678016e-6,environmental
USA,1971,financial,2,1570,-3.9920657131016823,-2.3904155692422784e-5,SOTU,5.987916384735603e-6,2,2024,-3.9920657131016823,-2.3904155692422784e-5,UNGD,5.987916384735603e-6,economic
USA,1971,growth,2,1570,-4.127134385045092,-2.4712935606217202e-5,SOTU,5.987916384735603e-6,1,2024,-4.127134385045092,-1.2356467803108601e-5,UNGD,2.9939581923678016e-6,economic
USA,1971,peace,2,1570,-4.396504653854535,-2.6325902252381903e-5,SOTU,5.987916384735603e-6,27,2024,-4.396504653854535,-3.553996804071557e-4,UNGD,8.083687119393065e-5,security
USA,1972,cities,2,1427,-3.2771447329921766,-1.9623268641833837e-5,SOTU,5.987916384735603e-6,1,1629,-3.2771447329921766,-9.811634320916918e-6,UNGD,2.9939581923678016e-6,economic
USA,1972,community,2,1427,-4.267363726353742,-2.5552617176659953e-5,SOTU,5.987916384735603e-6,4,1629,-4.267363726353742,-5.1105234353319905e-5,UNGD,1.1975832769471206e-5,moral
USA,1972,developing,2,1427,-4.102643365036796,-2.456628542623064e-5,SOTU,5.987916384735603e-6,2,1629,-4.102643365036796,-2.456628542623064e-5,UNGD,5.987916384735603e-6,economic
USA,1972,development,2,1427,-4.398555936625092,-2.6338185162093446e-5,SOTU,5.987916384735603e-6,5,1629,-4.398555936625092,-6.584546290523361e-5,UNGD,1.4969790961839008e-5,economic
USA,1972,military,2,1427,-4.088773517172645,-2.4483233936951102e-5,SOTU,5.987916384735603e-6,2,1629,-4.088773517172645,-2.4483233936951102e-5,UNGD,5.987916384735603e-6,security
USA,1972,monetary,2,1427,-3.0910424533583156,-1.8508903752377595e-5,SOTU,5.987916384735603e-6,1,1629,-3.0910424533583156,-9.254451876188797e-6,UNGD,2.9939581923678016e-6,economic
USA,1972,rates,2,1427,-3.455264602932431,-2.0689835529496062e-5,SOTU,5.987916384735603e-6,3,1629,-3.455264602932431,-3.1034753294244095e-5,UNGD,8.981874577103405e-6,economic
USA,1972,violence,2,1427,-3.545778610473263,-2.123182583829789e-5,SOTU,5.987916384735603e-6,5,1629,-3.545778610473263,-5.307956459574473e-5,UNGD,1.4969790961839008e-5,security
USA,1973,development,2,620,-4.398555936625092,-2.6338185162093446e-5,SOTU,5.987916384735603e-6,4,1160,-4.398555936625092,-5.267637032418689e-5,UNGD,1.1975832769471206e-5,economic
USA,1974,growth,2,1808,-4.127134385045092,-2.4712935606217202e-5,SOTU,5.987916384735603e-6,8,1887,-4.127134385045092,-9.885174242486881e-5,UNGD,2.3951665538942413e-5,economic
USA,1974,life,2,1808,-4.255612709818223,-2.548225307220962e-5,SOTU,5.987916384735603e-6,3,1887,-4.255612709818223,-3.8223379608314424e-5,UNGD,8.981874577103405e-6,moral
USA,1974,markets,2,1808,-3.6971782569286313,-2.2138394261951168e-5,SOTU,5.987916384735603e-6,1,1887,-3.6971782569286313,-1.1069197130975584e-5,UNGD,2.9939581923678016e-6,economic
USA,1974,peaceful,2,1808,-4.028323461124307,-2.4121264055881075e-5,SOTU,5.987916384735603e-6,3,1887,-4.028323461124307,-3.618189608382161e-5,UNGD,8.981874577103405e-6,security
USA,1974,prices,2,1808,-3.5115454388310208,-2.1026840468919845e-5,SOTU,5.987916384735603e-6,5,1887,-3.5115454388310208,-5.256710117229961e-5,UNGD,1.4969790961839008e-5,economic
USA,1974,rights,2,1808,-4.248495242049359,-2.543963427033861e-5,SOTU,5.987916384735603e-6,1,1887,-4.248495242049359,-1.2719817135169306e-5,UNGD,2.9939581923678016e-6,moral
USA,1974,technology,2,1808,-3.7992275112828016,-2.2749456664148555e-5,SOTU,5.987916384735603e-6,9,1887,-3.7992275112828016,-1.0237255498866851e-4,UNGD,2.6945623731310216e-5,economic
USA,1974,water,2,1808,-3.5115454388310208,-2.1026840468919845e-5,SOTU,5.987916384735603e-6,1,1887,-3.5115454388310208,-1.0513420234459922e-5,UNGD,2.9939581923678016e-6,environmental
USA,1975,allies,2,1812,-3.2121868367174042,-1.9234306190412173e-5,SOTU,5.987916384735603e-6,2,2428,-3.2121868367174042,-1.9234306190412173e-5,UNGD,5.987916384735603e-6,security
USA,1975,developing,2,1812,-4.102643365036796,-2.456628542623064e-5,SOTU,5.987916384735603e-6,2,2428,-4.102643365036796,-2.456628542623064e-5,UNGD,5.987916384735603e-6,economic
USA,1975,forces,2,1812,-4.1404857182199555,-2.4792882272893035e-5,SOTU,5.987916384735603e-6,5,2428,-4.1404857182199555,-6.198220568223259e-5,UNGD,1.4969790961839008e-5,security
USA,1975,industrial,2,1812,-3.597312260588446,-2.1540405026187828e-5,SOTU,5.987916384735603e-6,1,2428,-3.597312260588446,-1.0770202513093914e-5,UNGD,2.9939581923678016e-6,economic
USA,1975,life,2,1812,-4.255612709818223,-2.548225307220962e-5,SOTU,5.987916384735603e-6,1,2428,-4.255612709818223,-1.274112653610481e-5,UNGD,2.9939581923678016e-6,moral
USA,1975,peace,2,1812,-4.396504653854535,-2.6325902252381903e-5,SOTU,5.987916384735603e-6,38,2428,-4.396504653854535,-5.001921427952562e-4,UNGD,1.1377041130997646e-4,security
USA,1975,safety,2,1812,-3.4067375620377707,-2.039925966622019e-5,SOTU,5.987916384735603e-6,1,2428,-3.4067375620377707,-1.0199629833110095e-5,UNGD,2.9939581923678016e-6,security
USA,1975,war,2,1812,-4.265024544000569,-2.5538610348320504e-5,SOTU,5.987916384735603e-6,8,2428,-4.265024544000569,-1.0215444139328202e-4,UNGD,2.3951665538942413e-5,security
USA,1976,armed,2,2092,-3.7534179752515073,-2.2475152992769635e-5,SOTU,5.987916384735603e-6,2,3134,-3.7534179752515073,-2.2475152992769635e-5,UNGD,5.987916384735603e-6,security
USA,1976,dollars,2,2092,-3.036554268074246,-1.8182633054940605e-5,SOTU,5.987916384735603e-6,1,3134,-3.036554268074246,-9.091316527470302e-6,UNGD,2.9939581923678016e-6,economic
USA,1976,food,2,2092,-3.6930374642626003,-2.2113599541700448e-5,SOTU,5.987916384735603e-6,1,3134,-3.6930374642626003,-1.1056799770850224e-5,UNGD,2.9939581923678016e-6,economic
USA,1976,funds,2,2092,-3.550574782736756,-2.1260544916778475e-5,SOTU,5.987916384735603e-6,1,3134,-3.550574782736756,-1.0630272458389237e-5,UNGD,2.9939581923678016e-6,economic
USA,1976,human,2,2092,-4.269697449699962,-2.5566591316922218e-5,SOTU,5.987916384735603e-6,12,3134,-4.269697449699962,-1.533995479015333e-4,UNGD,3.592749830841362e-5,moral
USA,1976,industrial,2,2092,-3.597312260588446,-2.1540405026187828e-5,SOTU,5.987916384735603e-6,8,3134,-3.597312260588446,-8.616162010475131e-5,UNGD,2.3951665538942413e-5,economic
USA,1976,peace,2,2092,-4.396504653854535,-2.6325902252381903e-5,SOTU,5.987916384735603e-6,23,3134,-4.396504653854535,-3.027478759023919e-4,UNGD,6.886103842445945e-5,security
USA,1976,threat,2,2092,-3.979681653901961,-2.3830000981431235e-5,SOTU,5.987916384735603e-6,3,3134,-3.979681653901961,-3.574500147214685e-5,UNGD,8.981874577103405e-6,security
USA,1977,allies,2,1931,-3.2121868367174042,-1.9234306190412173e-5,SOTU,5.987916384735603e-6,1,1395,-3.2121868367174042,-9.617153095206086e-6,UNGD,2.9939581923678016e-6,security
USA,1977,armed,2,1931,-3.7534179752515073,-2.2475152992769635e-5,SOTU,5.987916384735603e-6,1,1395,-3.7534179752515073,-1.1237576496384817e-5,UNGD,2.9939581923678016e-6,security
USA,1977,conflict,2,1931,-3.967142304649226,-2.3754916406586862e-5,SOTU,5.987916384735603e-6,1,1395,-3.967142304649226,-1.1877458203293431e-5,UNGD,2.9939581923678016e-6,security
USA,1977,developing,2,1931,-4.102643365036796,-2.456628542623064e-5,SOTU,5.987916384735603e-6,2,1395,-4.102643365036796,-2.456628542623064e-5,UNGD,5.987916384735603e-6,economic
USA,1977,freedom,2,1931,-4.051784947803305,-2.42617494763765e-5,SOTU,5.987916384735603e-6,2,1395,-4.051784947803305,-2.42617494763765e-5,UNGD,5.987916384735603e-6,moral
USA,1977,trade,2,1931,-4.1404857182199555,-2.4792882272893035e-5,SOTU,5.987916384735603e-6,3,1395,-4.1404857182199555,-3.718932340933955e-5,UNGD,8.981874577103405e-6,economic
USA,1978,democratic,2,1737,-4.028323461124307,-2.4121264055881075e-5,SOTU,5.987916384735603e-6,1,2581,-4.028323461124307,-1.2060632027940537e-5,UNGD,2.9939581923678016e-6,moral
USA,1978,forces,2,1737,-4.1404857182199555,-2.4792882272893035e-5,SOTU,5.987916384735603e-6,2,2581,-4.1404857182199555,-2.4792882272893035e-5,UNGD,5.987916384735603e-6,security
USA,1978,freedom,2,1737,-4.051784947803305,-2.42617494763765e-5,SOTU,5.987916384735603e-6,6,2581,-4.051784947803305,-7.27852484291295e-5,UNGD,1.796374915420681e-5,moral
USA,1978,life,2,1737,-4.255612709818223,-2.548225307220962e-5,SOTU,5.987916384735603e-6,2,2581,-4.255612709818223,-2.548225307220962e-5,UNGD,5.987916384735603e-6,moral
USA,1978,peaceful,2,1737,-4.028323461124307,-2.4121264055881075e-5,SOTU,5.987916384735603e-6,3,2581,-4.028323461124307,-3.618189608382161e-5,UNGD,8.981874577103405e-6,security
USA,1979,danger,2,1407,-3.5115454388310208,-2.1026840468919845e-5,SOTU,5.987916384735603e-6,1,1867,-3.5115454388310208,-1.0513420234459922e-5,UNGD,2.9939581923678016e-6,security
USA,1979,democratic,2,1407,-4.028323461124307,-2.4121264055881075e-5,SOTU,5.987916384735603e-6,1,1867,-4.028323461124307,-1.2060632027940537e-5,UNGD,2.9939581923678016e-6,moral
USA,1979,developing,2,1407,-4.102643365036796,-2.456628542623064e-5,SOTU,5.987916384735603e-6,8,1867,-4.102643365036796,-9.826514170492256e-5,UNGD,2.3951665538942413e-5,economic
USA,1979,development,2,1407,-4.398555936625092,-2.6338185162093446e-5,SOTU,5.987916384735603e-6,16,1867,-4.398555936625092,-2.1070548129674757e-4,UNGD,4.7903331077884826e-5,economic
USA,1979,poor,2,1407,-3.7689221617874726,-2.2567990765360337e-5,SOTU,5.987916384735603e-6,2,1867,-3.7689221617874726,-2.2567990765360337e-5,UNGD,5.987916384735603e-6,economic
USA,1979,weapons,2,1407,-3.9186675481468147,-2.3464653617880005e-5,SOTU,5.987916384735603e-6,8,1867,-3.9186675481468147,-9.385861447152002e-5,UNGD,2.3951665538942413e-5,security
USA,1980,arms,2,1400,-3.9019726695746444,-2.3364686080936534e-5,SOTU,5.987916384735603e-6,9,1544,-3.9019726695746444,-1.0514108736421442e-4,UNGD,2.6945623731310216e-5,security
USA,1980,developing,2,1400,-4.102643365036796,-2.456628542623064e-5,SOTU,5.987916384735603e-6,2,1544,-4.102643365036796,-2.456628542623064e-5,UNGD,5.987916384735603e-6,economic
USA,1980,economy,2,1400,-4.148411783492376,-2.4840342889004245e-5,SOTU,5.987916384735603e-6,1,1544,-4.148411783492376,-1.2420171444502122e-5,UNGD,2.9939581923678016e-6,economic
USA,1980,freedom,2,1400,-4.051784947803305,-2.42617494763765e-5,SOTU,5.987916384735603e-6,1,1544,-4.051784947803305,-1.213087473818825e-5,UNGD,2.9939581923678016e-6,moral
USA,1980,life,2,1400,-4.255612709818223,-2.548225307220962e-5,SOTU,5.987916384735603e-6,2,1544,-4.255612709818223,-2.548225307220962e-5,UNGD,5.987916384735603e-6,moral
USA,1980,prices,2,1400,-3.5115454388310208,-2.1026840468919845e-5,SOTU,5.987916384735603e-6,1,1544,-3.5115454388310208,-1.0513420234459922e-5,UNGD,2.9939581923678016e-6,economic
USA,1980,violence,2,1400,-3.545778610473263,-2.123182583829789e-5,SOTU,5.987916384735603e-6,1,1544,-3.545778610473263,-1.0615912919148945e-5,UNGD,2.9939581923678016e-6,security
USA,1981,commerce,2,16559,-2.8526314299133175,-1.7081318478789708e-5,SOTU,5.987916384735603e-6,1,1661,-2.8526314299133175,-8.540659239394854e-6,UNGD,2.9939581923678016e-6,economic
USA,1981,debt,2,16559,-3.6375861597263857,-2.1781561766713087e-5,SOTU,5.987916384735603e-6,1,1661,-3.6375861597263857,-1.0890780883356543e-5,UNGD,2.9939581923678016e-6,economic
USA,1981,exchange,2,16559,-3.2121868367174042,-1.9234306190412173e-5,SOTU,5.987916384735603e-6,1,1661,-3.2121868367174042,-9.617153095206086e-6,UNGD,2.9939581923678016e-6,economic
USA,1981,infrastructure,2,16559,-3.258096538021482,-1.950920964306918e-5,SOTU,5.987916384735603e-6,1,1661,-3.258096538021482,-9.75460482153459e-6,UNGD,2.9939581923678016e-6,economic
USA,1982,defense,2,2148,-3.3440389678222067,-2.0023825726616925e-5,SOTU,5.987916384735603e-6,3,1873,-3.3440389678222067,-3.0035738589925388e-5,UNGD,8.981874577103405e-6,security
USA,1982,developing,2,2148,-4.102643365036796,-2.456628542623064e-5,SOTU,5.987916384735603e-6,4,1873,-4.102643365036796,-4.913257085246128e-5,UNGD,1.1975832769471206e-5,economic
USA,1982,food,2,2148,-3.6930374642626003,-2.2113599541700448e-5,SOTU,5.987916384735603e-6,1,1873,-3.6930374642626003,-1.1056799770850224e-5,UNGD,2.9939581923678016e-6,economic
USA,1982,life,2,2148,-4.255612709818223,-2.548225307220962e-5,SOTU,5.987916384735603e-6,2,1873,-4.255612709818223,-2.548225307220962e-5,UNGD,5.987916384735603e-6,moral
